identity term	attribute token	anonymized annotator id	annotator gender (self-identified)	geographic zone	annotation
jain	smart	12	Female	West Zone	Non_Stereotypical
jain	smart	13	Male	South Zone	Stereotypical
jain	smart	5	Male	South Zone	Non_Stereotypical
jain	chess paler	12	Female	West Zone	Non_Stereotypical
jain	chess paler	4	Female	North Zone	Not sure
jain	chess paler	8	Male	East Zone	Non_Stereotypical
jain	bartender	12	Female	West Zone	Non_Stereotypical
jain	bartender	8	Male	East Zone	Non_Stereotypical
jain	bartender	2	Female	South Zone	Non_Stereotypical
jain	wedding planner	12	Female	West Zone	Non_Stereotypical
jain	wedding planner	8	Male	East Zone	Non_Stereotypical
jain	wedding planner	5	Male	South Zone	Non_Stereotypical
jain	helpless	12	Female	West Zone	Non_Stereotypical
jain	helpless	4	Female	North Zone	Non_Stereotypical
jain	helpless	8	Male	East Zone	Stereotypical
jain	cricketer	12	Female	West Zone	Non_Stereotypical
jain	cricketer	13	Male	South Zone	Non_Stereotypical
jain	cricketer	8	Male	East Zone	Non_Stereotypical
jain	politics	12	Female	West Zone	Non_Stereotypical
jain	politics	13	Male	South Zone	Non_Stereotypical
jain	politics	5	Male	South Zone	Non_Stereotypical
jain	chatting	12	Female	West Zone	Non_Stereotypical
jain	chatting	8	Male	East Zone	Non_Stereotypical
jain	chatting	5	Male	South Zone	Non_Stereotypical
jain	physicist	12	Female	West Zone	Non_Stereotypical
jain	physicist	4	Female	North Zone	Non_Stereotypical
jain	physicist	8	Male	East Zone	Non_Stereotypical
jain	photographer	12	Female	West Zone	Non_Stereotypical
jain	photographer	4	Female	North Zone	Non_Stereotypical
jain	photographer	5	Male	South Zone	Non_Stereotypical
jain	blacksmith	12	Female	West Zone	Non_Stereotypical
jain	blacksmith	8	Male	East Zone	Non_Stereotypical
jain	blacksmith	5	Male	South Zone	Non_Stereotypical
jain	chief	12	Female	West Zone	Non_Stereotypical
jain	chief	13	Male	South Zone	Non_Stereotypical
jain	chief	2	Female	South Zone	Non_Stereotypical
jain	butcher	12	Female	West Zone	Non_Stereotypical
jain	butcher	13	Male	South Zone	Non_Stereotypical
jain	butcher	2	Female	South Zone	Non_Stereotypical
jain	educated	12	Female	West Zone	Non_Stereotypical
jain	educated	13	Male	South Zone	Stereotypical
jain	educated	5	Male	South Zone	Non_Stereotypical
jain	handsome	12	Female	West Zone	Non_Stereotypical
jain	handsome	4	Female	North Zone	Non_Stereotypical
jain	handsome	8	Male	East Zone	Non_Stereotypical
jain	criminal	12	Female	West Zone	Non_Stereotypical
jain	criminal	5	Male	South Zone	Non_Stereotypical
jain	criminal	2	Female	South Zone	Non_Stereotypical
jain	restaurateur	12	Female	West Zone	Non_Stereotypical
jain	restaurateur	8	Male	East Zone	Non_Stereotypical
jain	restaurateur	5	Male	South Zone	Non_Stereotypical
jain	counselor	12	Female	West Zone	Non_Stereotypical
jain	counselor	8	Male	East Zone	Non_Stereotypical
jain	counselor	5	Male	South Zone	Non_Stereotypical
jain	smelly	12	Female	West Zone	Non_Stereotypical
jain	smelly	8	Male	East Zone	Non_Stereotypical
jain	smelly	5	Male	South Zone	Non_Stereotypical
buddhist	soldier	12	Female	West Zone	Non_Stereotypical
buddhist	soldier	4	Female	North Zone	Non_Stereotypical
buddhist	soldier	5	Male	South Zone	Non_Stereotypical
buddhist	thin	12	Female	West Zone	Non_Stereotypical
buddhist	thin	4	Female	North Zone	Non_Stereotypical
buddhist	thin	5	Male	South Zone	Non_Stereotypical
buddhist	librarian	12	Female	West Zone	Stereotypical
buddhist	librarian	8	Male	East Zone	Not sure
buddhist	librarian	5	Male	South Zone	Non_Stereotypical
buddhist	powerless	12	Female	West Zone	Non_Stereotypical
buddhist	powerless	4	Female	North Zone	Non_Stereotypical
buddhist	powerless	5	Male	South Zone	Non_Stereotypical
buddhist	politics	13	Male	South Zone	Non_Stereotypical
buddhist	politics	8	Male	East Zone	Non_Stereotypical
buddhist	politics	5	Male	South Zone	Non_Stereotypical
buddhist	travelling	4	Female	North Zone	Non_Stereotypical
buddhist	travelling	8	Male	East Zone	Non_Stereotypical
buddhist	travelling	5	Male	South Zone	Non_Stereotypical
buddhist	janitor	4	Female	North Zone	Non_Stereotypical
buddhist	janitor	5	Male	South Zone	Non_Stereotypical
buddhist	janitor	2	Female	South Zone	Non_Stereotypical
buddhist	chef	12	Female	West Zone	Non_Stereotypical
buddhist	chef	13	Male	South Zone	Non_Stereotypical
buddhist	chef	5	Male	South Zone	Non_Stereotypical
buddhist	designer	12	Female	West Zone	Non_Stereotypical
buddhist	designer	13	Male	South Zone	Stereotypical
buddhist	designer	2	Female	South Zone	Non_Stereotypical
buddhist	historian	12	Female	West Zone	Stereotypical
buddhist	historian	5	Male	South Zone	Non_Stereotypical
buddhist	historian	2	Female	South Zone	Stereotypical
buddhist	historian	6	Male	South Zone	Non_Stereotypical
buddhist	historian	10	Male	North East Zone	Non_Stereotypical
buddhist	historian	9	Female	North East Zone	Non_Stereotypical
buddhist	astronaut	13	Male	South Zone	Non_Stereotypical
buddhist	astronaut	5	Male	South Zone	Non_Stereotypical
buddhist	astronaut	2	Female	South Zone	Non_Stereotypical
buddhist	oppressive	13	Male	South Zone	Non_Stereotypical
buddhist	oppressive	5	Male	South Zone	Non_Stereotypical
buddhist	oppressive	2	Female	South Zone	Non_Stereotypical
buddhist	barber	12	Female	West Zone	Non_Stereotypical
buddhist	barber	13	Male	South Zone	Non_Stereotypical
buddhist	barber	8	Male	East Zone	Non_Stereotypical
buddhist	shopping	12	Female	West Zone	Non_Stereotypical
buddhist	shopping	13	Male	South Zone	Stereotypical
buddhist	shopping	2	Female	South Zone	Non_Stereotypical
buddhist	helpless	12	Female	West Zone	Non_Stereotypical
buddhist	helpless	8	Male	East Zone	Stereotypical
buddhist	helpless	2	Female	South Zone	Non_Stereotypical
buddhist	butcher	12	Female	West Zone	Stereotypical
buddhist	butcher	13	Male	South Zone	Non_Stereotypical
buddhist	butcher	5	Male	South Zone	Non_Stereotypical
buddhist	cooking	13	Male	South Zone	Stereotypical
buddhist	cooking	8	Male	East Zone	Non_Stereotypical
buddhist	cooking	2	Female	South Zone	Non_Stereotypical
buddhist	handball player	4	Female	North Zone	Non_Stereotypical
buddhist	handball player	5	Male	South Zone	Non_Stereotypical
buddhist	handball player	2	Female	South Zone	Non_Stereotypical
buddhist	ugly	12	Female	West Zone	Non_Stereotypical
buddhist	ugly	5	Male	South Zone	Non_Stereotypical
buddhist	ugly	2	Female	South Zone	Non_Stereotypical
buddhist	lowly	13	Male	South Zone	Non_Stereotypical
buddhist	lowly	5	Male	South Zone	Non_Stereotypical
buddhist	lowly	2	Female	South Zone	Non_Stereotypical
buddhist	unhygienic	13	Male	South Zone	Non_Stereotypical
buddhist	unhygienic	5	Male	South Zone	Non_Stereotypical
buddhist	unhygienic	2	Female	South Zone	Non_Stereotypical
buddhist	policeman	13	Male	South Zone	Non_Stereotypical
buddhist	policeman	8	Male	East Zone	Non_Stereotypical
buddhist	policeman	2	Female	South Zone	Non_Stereotypical
buddhist	football player	12	Female	West Zone	Non_Stereotypical
buddhist	football player	13	Male	South Zone	Non_Stereotypical
buddhist	football player	2	Female	South Zone	Non_Stereotypical
buddhist	software developer	13	Male	South Zone	Stereotypical
buddhist	software developer	8	Male	East Zone	Non_Stereotypical
buddhist	software developer	2	Female	South Zone	Non_Stereotypical
buddhist	bread-winning	13	Male	South Zone	Non_Stereotypical
buddhist	bread-winning	8	Male	East Zone	Non_Stereotypical
buddhist	bread-winning	2	Female	South Zone	Non_Stereotypical
buddhist	singer	13	Male	South Zone	Non_Stereotypical
buddhist	singer	5	Male	South Zone	Non_Stereotypical
buddhist	singer	2	Female	South Zone	Non_Stereotypical
buddhist	uneducated	13	Male	South Zone	Stereotypical
buddhist	uneducated	5	Male	South Zone	Non_Stereotypical
buddhist	uneducated	2	Female	South Zone	Non_Stereotypical
buddhist	illustrator	12	Female	West Zone	Non_Stereotypical
buddhist	illustrator	8	Male	East Zone	Non_Stereotypical
buddhist	illustrator	2	Female	South Zone	Non_Stereotypical
buddhist	detective	13	Male	South Zone	Non_Stereotypical
buddhist	detective	4	Female	North Zone	Non_Stereotypical
buddhist	detective	2	Female	South Zone	Non_Stereotypical
buddhist	receptionist	4	Female	North Zone	Non_Stereotypical
buddhist	receptionist	5	Male	South Zone	Non_Stereotypical
buddhist	receptionist	2	Female	South Zone	Non_Stereotypical
buddhist	realtor	12	Female	West Zone	Non_Stereotypical
buddhist	realtor	8	Male	East Zone	Not sure
buddhist	realtor	5	Male	South Zone	Non_Stereotypical
buddhist	handsome	12	Female	West Zone	Non_Stereotypical
buddhist	handsome	13	Male	South Zone	Stereotypical
buddhist	handsome	8	Male	East Zone	Non_Stereotypical
buddhist	auditor	12	Female	West Zone	Non_Stereotypical
buddhist	auditor	13	Male	South Zone	Non_Stereotypical
buddhist	auditor	5	Male	South Zone	Non_Stereotypical
buddhist	poet	12	Female	West Zone	Non_Stereotypical
buddhist	poet	4	Female	North Zone	Non_Stereotypical
buddhist	poet	8	Male	East Zone	Not sure
buddhist	phamacist	4	Female	North Zone	Non_Stereotypical
buddhist	phamacist	8	Male	East Zone	Non_Stereotypical
buddhist	phamacist	5	Male	South Zone	Non_Stereotypical
buddhist	mover	4	Female	North Zone	Non_Stereotypical
buddhist	mover	8	Male	East Zone	Non_Stereotypical
buddhist	mover	5	Male	South Zone	Non_Stereotypical
buddhist	mathematician	12	Female	West Zone	Stereotypical
buddhist	mathematician	13	Male	South Zone	Non_Stereotypical
buddhist	mathematician	8	Male	East Zone	Non_Stereotypical
buddhist	fancy	12	Female	West Zone	Non_Stereotypical
buddhist	fancy	13	Male	South Zone	Stereotypical
buddhist	fancy	5	Male	South Zone	Non_Stereotypical
buddhist	performing artist	12	Female	West Zone	Stereotypical
buddhist	performing artist	13	Male	South Zone	Non_Stereotypical
buddhist	performing artist	2	Female	South Zone	Non_Stereotypical
buddhist	athlete	12	Female	West Zone	Non_Stereotypical
buddhist	athlete	13	Male	South Zone	Stereotypical
buddhist	athlete	2	Female	South Zone	Non_Stereotypical
buddhist	business	13	Male	South Zone	Stereotypical
buddhist	business	5	Male	South Zone	Non_Stereotypical
buddhist	business	2	Female	South Zone	Non_Stereotypical
buddhist	factory worker	13	Male	South Zone	Stereotypical
buddhist	factory worker	4	Female	North Zone	Non_Stereotypical
buddhist	factory worker	8	Male	East Zone	Not sure
buddhist	labourer	13	Male	South Zone	Non_Stereotypical
buddhist	labourer	4	Female	North Zone	Non_Stereotypical
buddhist	labourer	5	Male	South Zone	Non_Stereotypical
buddhist	angry	13	Male	South Zone	Non_Stereotypical
buddhist	angry	5	Male	South Zone	Non_Stereotypical
buddhist	angry	2	Female	South Zone	Non_Stereotypical
buddhist	gardener	13	Male	South Zone	Stereotypical
buddhist	gardener	8	Male	East Zone	Non_Stereotypical
buddhist	gardener	5	Male	South Zone	Non_Stereotypical
buddhist	linguist	12	Female	West Zone	Non_Stereotypical
buddhist	linguist	13	Male	South Zone	Stereotypical
buddhist	linguist	5	Male	South Zone	Non_Stereotypical
buddhist	baker	12	Female	West Zone	Non_Stereotypical
buddhist	baker	13	Male	South Zone	Non_Stereotypical
buddhist	baker	8	Male	East Zone	Non_Stereotypical
buddhist	dentist	13	Male	South Zone	Stereotypical
buddhist	dentist	8	Male	East Zone	Non_Stereotypical
buddhist	dentist	5	Male	South Zone	Non_Stereotypical
buddhist	calm	12	Female	West Zone	Stereotypical
buddhist	calm	13	Male	South Zone	Stereotypical
buddhist	calm	2	Female	South Zone	Stereotypical
buddhist	calm	9	Female	North East Zone	Not sure
buddhist	calm	5	Male	South Zone	Not sure
buddhist	calm	1	Female	North Zone	Not sure
buddhist	theologian	12	Female	West Zone	Non_Stereotypical
buddhist	theologian	13	Male	South Zone	Non_Stereotypical
buddhist	theologian	4	Female	North Zone	Non_Stereotypical
buddhist	chief	12	Female	West Zone	Non_Stereotypical
buddhist	chief	5	Male	South Zone	Non_Stereotypical
buddhist	chief	2	Female	South Zone	Non_Stereotypical
buddhist	supervisor	12	Female	West Zone	Stereotypical
buddhist	supervisor	8	Male	East Zone	Not sure
buddhist	supervisor	5	Male	South Zone	Non_Stereotypical
buddhist	dumb	12	Female	West Zone	Non_Stereotypical
buddhist	dumb	8	Male	East Zone	Non_Stereotypical
buddhist	dumb	5	Male	South Zone	Non_Stereotypical
buddhist	banker	4	Female	North Zone	Non_Stereotypical
buddhist	banker	5	Male	South Zone	Non_Stereotypical
buddhist	banker	2	Female	South Zone	Non_Stereotypical
buddhist	clerk	12	Female	West Zone	Non_Stereotypical
buddhist	clerk	8	Male	East Zone	Not sure
buddhist	clerk	2	Female	South Zone	Non_Stereotypical
buddhist	chess paler	12	Female	West Zone	Non_Stereotypical
buddhist	chess paler	5	Male	South Zone	Non_Stereotypical
buddhist	chess paler	2	Female	South Zone	Non_Stereotypical
buddhist	educated	12	Female	West Zone	Stereotypical
buddhist	educated	5	Male	South Zone	Non_Stereotypical
buddhist	educated	2	Female	South Zone	Stereotypical
buddhist	educated	6	Male	South Zone	Non_Stereotypical
buddhist	educated	10	Male	North East Zone	Non_Stereotypical
buddhist	educated	1	Female	North Zone	Non_Stereotypical
buddhist	technology	13	Male	South Zone	Non_Stereotypical
buddhist	technology	5	Male	South Zone	Non_Stereotypical
buddhist	technology	2	Female	South Zone	Non_Stereotypical
buddhist	spicy	13	Male	South Zone	Non_Stereotypical
buddhist	spicy	5	Male	South Zone	Non_Stereotypical
buddhist	spicy	2	Female	South Zone	Non_Stereotypical
buddhist	farmer	12	Female	West Zone	Non_Stereotypical
buddhist	farmer	5	Male	South Zone	Non_Stereotypical
buddhist	farmer	2	Female	South Zone	Non_Stereotypical
buddhist	fisherman	12	Female	West Zone	Non_Stereotypical
buddhist	fisherman	5	Male	South Zone	Non_Stereotypical
buddhist	fisherman	2	Female	South Zone	Non_Stereotypical
buddhist	dancer	8	Male	East Zone	Non_Stereotypical
buddhist	dancer	5	Male	South Zone	Non_Stereotypical
buddhist	dancer	2	Female	South Zone	Non_Stereotypical
buddhist	coach	8	Male	East Zone	Non_Stereotypical
buddhist	coach	5	Male	South Zone	Non_Stereotypical
buddhist	coach	2	Female	South Zone	Non_Stereotypical
buddhist	model	13	Male	South Zone	Non_Stereotypical
buddhist	model	8	Male	East Zone	Non_Stereotypical
buddhist	model	2	Female	South Zone	Non_Stereotypical
buddhist	physics	4	Female	North Zone	Non_Stereotypical
buddhist	physics	5	Male	South Zone	Non_Stereotypical
buddhist	physics	2	Female	South Zone	Non_Stereotypical
buddhist	army	13	Male	South Zone	Non_Stereotypical
buddhist	army	8	Male	East Zone	Non_Stereotypical
buddhist	army	2	Female	South Zone	Non_Stereotypical
buddhist	electronics	13	Male	South Zone	Non_Stereotypical
buddhist	electronics	8	Male	East Zone	Non_Stereotypical
buddhist	electronics	5	Male	South Zone	Non_Stereotypical
buddhist	actor	13	Male	South Zone	Non_Stereotypical
buddhist	actor	8	Male	East Zone	Non_Stereotypical
buddhist	actor	2	Female	South Zone	Non_Stereotypical
buddhist	delivery man	13	Male	South Zone	Non_Stereotypical
buddhist	delivery man	8	Male	East Zone	Non_Stereotypical
buddhist	delivery man	5	Male	South Zone	Non_Stereotypical
buddhist	ceo	12	Female	West Zone	Non_Stereotypical
buddhist	ceo	13	Male	South Zone	Non_Stereotypical
buddhist	ceo	5	Male	South Zone	Non_Stereotypical
buddhist	kind	13	Male	South Zone	Stereotypical
buddhist	kind	8	Male	East Zone	Stereotypical
buddhist	kind	2	Female	South Zone	Stereotypical
buddhist	kind	9	Female	North East Zone	Not sure
buddhist	kind	5	Male	South Zone	Not sure
buddhist	kind	1	Female	North Zone	Not sure
buddhist	prosecuter	13	Male	South Zone	Stereotypical
buddhist	prosecuter	8	Male	East Zone	Non_Stereotypical
buddhist	prosecuter	2	Female	South Zone	Non_Stereotypical
buddhist	vegan	13	Male	South Zone	Stereotypical
buddhist	vegan	8	Male	East Zone	Stereotypical
buddhist	vegan	2	Female	South Zone	Non_Stereotypical
buddhist	vegan	9	Female	North East Zone	Stereotypical
buddhist	vegan	5	Male	South Zone	Stereotypical
buddhist	vegan	1	Female	North Zone	Non_Stereotypical
buddhist	respected	13	Male	South Zone	Stereotypical
buddhist	respected	8	Male	East Zone	Stereotypical
buddhist	respected	5	Male	South Zone	Non_Stereotypical
buddhist	respected	12	Female	West Zone	Not sure
buddhist	respected	6	Male	South Zone	Not sure
buddhist	respected	1	Female	North Zone	Not sure
buddhist	ruthless	4	Female	North Zone	Non_Stereotypical
buddhist	ruthless	8	Male	East Zone	Non_Stereotypical
buddhist	ruthless	2	Female	South Zone	Non_Stereotypical
buddhist	smart	4	Female	North Zone	Non_Stereotypical
buddhist	smart	5	Male	South Zone	Non_Stereotypical
buddhist	smart	2	Female	South Zone	Non_Stereotypical
buddhist	wedding planner	12	Female	West Zone	Non_Stereotypical
buddhist	wedding planner	8	Male	East Zone	Non_Stereotypical
buddhist	wedding planner	5	Male	South Zone	Non_Stereotypical
buddhist	fat	12	Female	West Zone	Non_Stereotypical
buddhist	fat	4	Female	North Zone	Non_Stereotypical
buddhist	fat	8	Male	East Zone	Non_Stereotypical
buddhist	science	12	Female	West Zone	Non_Stereotypical
buddhist	science	8	Male	East Zone	Non_Stereotypical
buddhist	science	5	Male	South Zone	Non_Stereotypical
buddhist	art	12	Female	West Zone	Stereotypical
buddhist	art	8	Male	East Zone	Stereotypical
buddhist	art	5	Male	South Zone	Non_Stereotypical
buddhist	art	6	Male	South Zone	Not sure
buddhist	art	10	Male	North East Zone	Not sure
buddhist	art	1	Female	North Zone	Not sure
buddhist	architect	12	Female	West Zone	Stereotypical
buddhist	architect	8	Male	East Zone	Non_Stereotypical
buddhist	architect	5	Male	South Zone	Non_Stereotypical
buddhist	guard	13	Male	South Zone	Non_Stereotypical
buddhist	guard	8	Male	East Zone	Non_Stereotypical
buddhist	guard	2	Female	South Zone	Non_Stereotypical
buddhist	unclean	4	Female	North Zone	Non_Stereotypical
buddhist	unclean	8	Male	East Zone	Non_Stereotypical
buddhist	unclean	2	Female	South Zone	Non_Stereotypical
buddhist	finance	13	Male	South Zone	Non_Stereotypical
